transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,brokerNumber,oldBalance,newBalance
BAD!,abc,XYZ,69,MUM,322963,20260225,810274,POST,48000977,INVALID,AUTO-GENERATED TRANSACTION,54,556593,VP,3,1.23456,0.00,45643,123456789012345678.123,1979289.68
TXN064694,20250602,ACC000064694,15,MUM,926118,20260225,810231,POST,48000542,Y,AUTO-GENERATED TRANSACTION,11,556592,MT,17,-11667.86,0.00,45560,1145102,1180606.96
TXN064695,2025-12-01,ACC000064695,71,DEL,391315,20260225,810695,REV,48000021,Y,AUTO-GENERATED TRANSACTION,30,556576,AK,37,-29427.30,0.00,45204,2379289,2337984.32
BAD!,abc,XYZ,84,HYD,594776,20260225,810400,POST,48000023,INVALID,AUTO-GENERATED TRANSACTION,14,556536,VP,34,1.23456,0.00,45774,123456789012345678.123,2375519.19
TXN064697,20251208,ACC000064697,76,MUM,180800,20260225,810930,REV,48000060,Y,AUTO-GENERATED TRANSACTION,92,556524,RS,23,31084.75,0.00,45418,2355348,2351808.35
TXN064698,20250120,ACC000064698,65,PUN,899135,20260225,810593,ADJ,48000780,Y,AUTO-GENERATED TRANSACTION,45,556573,VP,10,-45403.23,0.00,45152,1728620,1733382.59
TXN064699,20250918,12345,61,MUM,969794,20260225,810913,POST,48000001,Y,AUTO-GENERATED TRANSACTION,52,556521,AK,6,10940.52,0.00,45759,1917791,1903758.47
TXN064700,20251024,ACC000064700,28,DEL,399414,20260225,810460,ADJ,48000891,Y,AUTO-GENERATED TRANSACTION,63,556523,RS,19,16465.56,0.00,45016,1793388,1793097.27
BAD!,abc,XYZ,13,PUN,542432,20260225,810757,ADJ,48000601,INVALID,AUTO-GENERATED TRANSACTION,26,556502,VP,29,1.23456,0.00,45041,123456789012345678.123,1321818.03
TXN064702,20250214,ACC000064702,20,CHE,465554,20260225,810461,REV,48000339,Y,AUTO-GENERATED TRANSACTION,17,556500,AK,8,-22814.80,0.00,45083,2050170,2070808.26
TXN064703,20251109,ACC000064703,99,MUM,486898,20260225,810067,ADJ,48000022,Y,AUTO-GENERATED TRANSACTION,49,556587,RS,19,-957.41,0.00,45272,123456789012345678.123,2555076.16
TXN064704,20250904,ACC000064704,63,CHE,156603,20260225,810447,POST,48000658,Y,AUTO-GENERATED TRANSACTION,97,556598,VP,24,28093.45,0.00,45019,2117466,2153067.99
TXN064705,20250126,ACC000064705,35,PUN,842550,20260225,810424,ADJ,48000632,N,AUTO-GENERATED TRANSACTION,43,556516,VP,5,10583.67,0.00,45390,1891942,1904209.72
BAD!,abc,XYZ,31,HYD,158302,20260225,810588,ADJ,48000771,INVALID,AUTO-GENERATED TRANSACTION,92,556507,MT,33,1.23456,0.00,45487,123456789012345678.123,1824445.83
BAD!,abc,XYZ,54,HYD,804702,20260225,810174,ADJ,48000577,INVALID,AUTO-GENERATED TRANSACTION,60,556565,VP,25,1.23456,0.00,45359,123456789012345678.123,2146620.34
TXN064708,20250913,ACC000064708,77,PUN,584928,20260225,810355,REV,48000599,Y,AUTO-GENERATED TRANSACTION,53,556520,MT,27,15524.38,0.00,45628,1867014,1843638.21
TXN064709,20250401,ACC000064709,98,MUM,155276,20260225,810479,POST,48000116,N,AUTO-GENERATED TRANSACTION,58,556530,AK,13,16415.63,0.00,45147,1554328,1538570.71
TXN064710,20250104,ACC000064710,42,HYD,223008,20260225,810753,POST,48000782,N,AUTO-GENERATED TRANSACTION,71,556517,MT,6,-42749.11,0.00,45846,1788529,1795848.44
TXN064711,20250122,ACC000064711,64,CHE,881731,20260225,810482,REV,48000761,Y,AUTO-GENERATED TRANSACTION,29,556500,MT,17,28342.48,0.00,45864,2902938,2941710.38
TXN064712,20250202,ACC000064712,80,CHE,865641,20260225,810421,REV,48000550,N,AUTO-GENERATED TRANSACTION,49,556565,AK,4,-14349.50,0.00,45425,2027448,2014133.05
TXN064713,20250311,ACC000064713,18,DEL,736046,20260225,810572,POST,48000561,YES,AUTO-GENERATED TRANSACTION,96,556562,RS,1,-28662.93,0.00,45992,2311717,2303950.86
BAD!,abc,XYZ,72,CHE,456571,20260225,810474,REV,48000679,INVALID,AUTO-GENERATED TRANSACTION,80,556535,MT,33,1.23456,0.00,45229,123456789012345678.123,2618620.68
TXN064715,20250929,ACC000064715,50,HYD,213485,20260225,810852,REV,48000398,Y,AUTO-GENERATED TRANSACTION,70,556595,RS,6,12.3456,0.00,45631,1505867,1526996.56
TXN064716,20250225,ACC000064716,13,CHE,237655,20260225,810662,ADJ,48000098,Y,AUTO-GENERATED TRANSACTION,78,556599,MT,4,-36785.94,0.00,45336,1494349,1510739.32
TXN064717,20250608,ACC000064717,44,DEL,882343,20260225,810738,POST,48000198,N,AUTO-GENERATED TRANSACTION,56,556578,MT,19,24689.09,0.00,45341,2354997,2331757.99
BAD!,abc,XYZ,86,PUN,603673,20260225,810833,ADJ,48000246,INVALID,AUTO-GENERATED TRANSACTION,35,556560,AK,7,1.23456,0.00,45197,123456789012345678.123,1198745.74
TXN064719,20251212,ACC000064719,67,CHE,220753,20260225,810235,REV,48000539,Y,AUTO-GENERATED TRANSACTION,47,556518,RS,18,-25750.37,0.00,45786,1610853,1602888.14
TXN064720,20250815,ACC000064720,65,DEL,404498,20260225,810451,POST,48000911,N,AUTO-GENERATED TRANSACTION,40,556597,RS,23,-45262.67,0.00,45013,2965661,2921587.67
TXN064721,20250630,ACC000064721,40,MUM,156855,20260225,810039,POST,48000467,N,AUTO-GENERATED TRANSACTION,10,556555,MT,1,-11186.60,0.00,45183,2311948,2321720.03
TXN064722,20251203,ACC000064722,38,CHE,687352,20260225,810283,REV,48000340,N,AUTO-GENERATED TRANSACTION,84,556505,RS,2,12.3456,0.00,45430,2070965,2049522.17
TXN064723,20251027,ACC000064723,89,DEL,940614,20260225,810613,REV,48000451,N,AUTO-GENERATED TRANSACTION,58,556566,AK,39,-36631.43,0.00,45845,1022264,1037875.64
TXN064724,20250609,ACC000064724,42,CHE,169908,20260225,810956,REV,48000137,N,AUTO-GENERATED TRANSACTION,72,556501,AK,3,39276.15,0.00,45948,1724411,1758630.99
TXN064725,20250115,ACC000064725,38,CHE,878876,20260225,810791,ADJ,48000392,N,AUTO-GENERATED TRANSACTION,31,556508,MT,1,29322.21,0.00,45820,1987262,1962975.39
TXN064726,20250427,ACC000064726,54,CHE,582624,20260225,810476,POST,48000819,N,AUTO-GENERATED TRANSACTION,22,556504,VP,20,9821.10,0.00,45888,1418707,1447192.86
TXN064727,20251222,ACC000064727,88,PUN,359523,20260225,810773,POST,48000677,Y,AUTO-GENERATED TRANSACTION,74,556562,VP,2,38802.86,0.00,45772,2255849,2231878.03
TXN064728,20250830,ACC000064728,49,HYD,682057,20260225,810237,POST,48000843,N,AUTO-GENERATED TRANSACTION,86,556571,RS,40,4080.91,0.00,45000,2405098,2412932.08
TXN064729,20250321,ACC000064729,76,PUN,257798,20260225,810769,POST,48000679,Y,AUTO-GENERATED TRANSACTION,88,556513,RS,34,43033.67,0.00,45430,1496709,1535296.39
TXN064730,20250726,ACC000064730,36,CHE,959657,20260225,810997,ADJ,48000066,N,AUTO-GENERATED TRANSACTION,81,556599,VP,9,-24865.67,0.00,45678,1889953,1877776.21
TXN064731,20250617,ACC000064731,66,HYD,514509,20260225,810198,POST,48000914,Y,AUTO-GENERATED TRANSACTION,98,556541,VP,18,10138.18,0.00,45489,1872092,1890259.99
BAD_TXN,20250722,ACC000064732,52,PUN,290434,20260225,810173,POST,48000091,N,AUTO-GENERATED TRANSACTION,24,556514,AK,34,-40050.53,0.00,45020,2675722,2661063.08
TXN064733,20250804,ACC000064733,42,DEL,341817,20260225,810018,ADJ,48000447,Y,AUTO-GENERATED TRANSACTION,79,556587,VP,39,12389.00,0.00,45316,2433019,2479965.87
BAD!,abc,XYZ,41,HYD,514605,20260225,810612,ADJ,48000377,INVALID,AUTO-GENERATED TRANSACTION,95,556518,AK,36,1.23456,0.00,45854,123456789012345678.123,1136298.74
TXN064735,20250421,ACC000064735,17,DEL,370358,20260225,810695,ADJ,48000738,Y,AUTO-GENERATED TRANSACTION,50,556525,MT,34,-37815.50,0.00,45644,2347827,2385337.06
TXN064736,20250408,ACC000064736,93,MUM,550164,20260225,810488,REV,48000620,Y,AUTO-GENERATED TRANSACTION,22,556591,RS,2,44362.27,0.00,45093,1466565,1466630.92
TXN064737,2025-12-01,ACC000064737,65,HYD,597464,20260225,810610,POST,48000135,Y,AUTO-GENERATED TRANSACTION,96,556592,RS,29,32377.05,0.00,45708,2159054,2166853.83
TXN064738,20250207,ACC000064738,71,CHE,200820,20260225,810266,POST,48000183,Y,AUTO-GENERATED TRANSACTION,56,556577,MT,24,16695.85,0.00,45439,1152877,1198781.57
TXN064739,20250828,ACC000064739,52,PUN,654823,20260225,810655,ADJ,48000673,N,AUTO-GENERATED TRANSACTION,72,556525,RS,22,-1911.39,0.00,45684,1191268,1201282.66
TXN064740,20251011,ACC000064740,72,HYD,731978,20260225,810729,POST,48000349,N,AUTO-GENERATED TRANSACTION,63,556580,AK,20,12.3456,0.00,45517,2612587,2602178.63
TXN064741,20250419,ACC000064741,31,DEL,865225,20260225,810564,ADJ,48000703,N,AUTO-GENERATED TRANSACTION,34,556526,MT,20,20138.78,0.00,45559,1717959,1694972.77
TXN064742,20250118,ACC000064742,61,HYD,382889,20260225,810198,REV,48000021,N,AUTO-GENERATED TRANSACTION,89,556502,VP,3,-10225.09,0.00,45792,1615408,1574846.54
TXN064743,20250510,ACC000064743,42,CHE,253436,20260225,810473,POST,48000590,N,AUTO-GENERATED TRANSACTION,91,556572,AK,7,19774.90,0.00,45910,1225204,1187105.62
TXN064744,2025-12-01,ACC000064744,29,CHE,606122,20260225,810416,POST,48000255,Y,AUTO-GENERATED TRANSACTION,38,556599,RS,37,7859.56,0.00,45158,1374929,1402805.05
TXN064745,2025-12-01,ACC000064745,59,PUN,922694,20260225,810148,ADJ,48000026,Y,AUTO-GENERATED TRANSACTION,40,556590,AK,14,-29665.41,0.00,45802,2473262,2504817.89
BAD!,abc,XYZ,40,CHE,645978,20260225,810932,ADJ,48000193,INVALID,AUTO-GENERATED TRANSACTION,97,556592,VP,9,1.23456,0.00,45821,123456789012345678.123,1426149.74
TXN064747,20251207,12345,70,PUN,128799,20260225,810898,POST,48000708,N,AUTO-GENERATED TRANSACTION,45,556562,MT,3,-23062.45,0.00,45003,2006587,2040915.97
BAD_TXN,20250129,ACC000064748,17,MUM,894785,20260225,810483,REV,48000977,Y,AUTO-GENERATED TRANSACTION,84,556575,AK,23,25656.08,0.00,45281,1600136,1639993.12
TXN064749,20250810,ACC000064749,49,HYD,759778,20260225,810338,ADJ,48000039,N,AUTO-GENERATED TRANSACTION,53,556588,RS,34,-17308.99,0.00,45249,2478088,2513574.61
TXN064750,20250215,ACC000064750,39,MUM,511546,20260225,810386,REV,48000896,Y,AUTO-GENERATED TRANSACTION,57,556552,RS,9,-5034.51,0.00,45445,2046435,2030680.04
TXN064751,20250424,12345,83,CHE,479232,20260225,810743,ADJ,48000180,N,AUTO-GENERATED TRANSACTION,60,556590,RS,4,-1083.43,0.00,45946,1075242,1103452.59
TXN017581,20251120,ACC000017581,36,DEL,935947,20260225,810326,POST,48000643,N,AUTO-GENERATED TRANSACTION,68,556558,MT,28,40383.45,0.00,45772,1339728,1298302.33
TXN064753,20251101,ACC000064753,94,PUN,651933,20260225,810411,POST,48000820,Y,AUTO-GENERATED TRANSACTION,84,556511,RS,17,49408.51,0.00,45380,2874252,2921908.90
TXN064754,2025-12-01,ACC000064754,51,HYD,552418,20260225,810064,POST,48000116,Y,AUTO-GENERATED TRANSACTION,14,556589,VP,40,23924.38,0.00,45882,1692790,1658214.22
TXN064755,20251105,ACC000064755,86,MUM,367578,20260225,810683,ADJ,48000683,N,AUTO-GENERATED TRANSACTION,82,556561,VP,2,-42641.87,0.00,45467,1149586,1149911.05
TXN064756,20250330,ACC000064756,38,CHE,816688,20260225,810977,POST,48000830,N,AUTO-GENERATED TRANSACTION,84,556553,AK,30,20302.18,0.00,45757,1483963,1444210.91
TXN064757,20250928,ACC000064757,30,CHE,842922,20260225,810515,REV,48000892,N,AUTO-GENERATED TRANSACTION,85,556538,VP,36,7006.71,0.00,45110,2074496,2098632.97
BAD!,abc,XYZ,30,PUN,466320,20260225,810321,ADJ,48000540,INVALID,AUTO-GENERATED TRANSACTION,98,556556,VP,34,1.23456,0.00,45294,123456789012345678.123,2845672.90
TXN064759,20250821,ACC000064759,54,CHE,310044,20260225,810541,REV,48000515,N,AUTO-GENERATED TRANSACTION,67,556594,AK,22,-37627.50,0.00,45910,1051668,1094539.13
TXN064760,20250118,ACC000064760,62,MUM,327354,20260225,810270,ADJ,48000657,Y,AUTO-GENERATED TRANSACTION,23,556501,VP,9,-12322.89,0.00,45661,2622137,2657945.61
TXN064761,20250505,ACC000064761,36,CHE,875927,20260225,810712,POST,48000729,Y,AUTO-GENERATED TRANSACTION,36,556505,RS,39,37209.62,0.00,45319,2469550,2437724.10
TXN064762,20251221,ACC000064762,84,PUN,589705,20260225,810967,ADJ,48000770,N,AUTO-GENERATED TRANSACTION,58,556548,MT,3,-3597.32,0.00,45066,2571445,2552954.56
TXN064763,20250329,ACC000064763,87,PUN,403368,20260225,810265,REV,48000570,Y,AUTO-GENERATED TRANSACTION,82,556509,AK,21,42488.15,0.00,45376,1021624,1016744.49
TXN064764,20250620,ACC000064764,51,CHE,828089,20260225,810119,ADJ,48000318,N,AUTO-GENERATED TRANSACTION,59,556594,AK,2,-37236.74,0.00,45577,1184888,1190877.25
TXN064765,20250301,ACC000064765,12,MUM,751689,20260225,810894,POST,48000309,N,AUTO-GENERATED TRANSACTION,93,556582,MT,18,-29515.83,0.00,45445,1114038,1074222.30
TXN064766,20251118,ACC000064766,88,MUM,133663,20260225,810746,POST,48000238,N,AUTO-GENERATED TRANSACTION,36,556516,VP,15,4353.85,0.00,45583,1704141,1749912.02
TXN043345,20250616,ACC000043345,35,DEL,438586,20260225,810924,REV,48000403,Y,AUTO-GENERATED TRANSACTION,38,556510,VP,15,36005.20,0.00,45565,1362090,1315700.29
TXN064768,20250915,ACC000064768,39,CHE,142186,20260225,810421,POST,48000439,Y,AUTO-GENERATED TRANSACTION,41,556559,MT,6,12.3456,0.00,45249,1540560,1532520.55
BAD_TXN,20251018,ACC000064769,73,PUN,811392,20260225,810066,ADJ,48000907,Y,AUTO-GENERATED TRANSACTION,56,556599,AK,4,-45492.25,0.00,45158,1633221,1674165.67
TXN064770,20251011,ACC000064770,15,DEL,497888,20260225,810267,REV,48000764,Y,AUTO-GENERATED TRANSACTION,16,556563,AK,8,-18426.12,0.00,45610,1077645,1048447.67
TXN064771,20250812,ACC000064771,93,HYD,131108,20260225,810097,ADJ,48000925,N,AUTO-GENERATED TRANSACTION,15,556592,RS,36,28984.75,0.00,45966,2329131,2347595.08
TXN064772,2025-12-01,ACC000064772,17,MUM,575650,20260225,810478,ADJ,48000311,N,AUTO-GENERATED TRANSACTION,51,556502,RS,6,-976.56,0.00,45932,1226000,1228027.15
TXN064773,20250905,ACC000064773,71,DEL,833969,20260225,810813,POST,48000973,N,AUTO-GENERATED TRANSACTION,27,556546,RS,1,-35748.49,0.00,45973,2628990,2596193.63
TXN064774,20250119,ACC000064774,72,HYD,471394,20260225,810125,ADJ,48000478,Y,AUTO-GENERATED TRANSACTION,51,556589,VP,7,49390.54,0.00,45148,2488318,2536798.57
BAD_TXN,20250822,ACC000064775,31,DEL,213327,20260225,810730,ADJ,48000398,N,AUTO-GENERATED TRANSACTION,46,556531,MT,27,45699.53,0.00,45644,2800067,2772759.11
BAD!,abc,XYZ,14,CHE,123904,20260225,810598,REV,48000815,INVALID,AUTO-GENERATED TRANSACTION,20,556565,RS,4,1.23456,0.00,45854,123456789012345678.123,1983233.80
TXN064777,20250407,ACC000064777,49,MUM,157160,20260225,810249,ADJ,48000590,N,AUTO-GENERATED TRANSACTION,99,556587,VP,6,-32089.56,0.00,45845,1079399,1108957.35
TXN064778,20251114,ACC000064778,22,PUN,296411,20260225,810572,POST,48000514,Y,AUTO-GENERATED TRANSACTION,38,556583,MT,7,49529.49,0.00,45597,2445501,2464845.68
BAD!,abc,XYZ,96,DEL,959316,20260225,810537,POST,48000315,INVALID,AUTO-GENERATED TRANSACTION,41,556563,MT,5,1.23456,0.00,45917,123456789012345678.123,1324665.01
TXN064780,20250226,ACC000064780,34,CHE,890505,20260225,810881,POST,48000053,N,AUTO-GENERATED TRANSACTION,80,556555,MT,25,33627.48,0.00,45710,2384877,2401468.74
TXN064781,20251214,ACC000064781,20,DEL,248606,20260225,810791,POST,48000741,Y,AUTO-GENERATED TRANSACTION,17,556525,MT,3,8388.23,0.00,45613,1646944,1622983.07
TXN064782,20250128,ACC000064782,48,PUN,867243,20260225,810354,POST,48000068,Y,AUTO-GENERATED TRANSACTION,17,556508,MT,36,21792.37,0.00,45607,1494155,1460396.43
TXN064783,20250809,ACC000064783,50,HYD,449212,20260225,810469,REV,48000565,N,AUTO-GENERATED TRANSACTION,20,556550,RS,7,-26061.19,0.00,45737,2135136,2117112.07
TXN064784,20250130,ACC000064784,49,CHE,665707,20260225,810454,POST,48000663,N,AUTO-GENERATED TRANSACTION,58,556502,RS,1,36669.57,0.00,45189,1133317,1148509.63
TXN064785,20250730,ACC000064785,16,MUM,449213,20260225,810778,POST,48000307,N,AUTO-GENERATED TRANSACTION,16,556558,RS,23,-8376.05,0.00,45365,123456789012345678.123,1238770.18
BAD!,abc,XYZ,62,PUN,877324,20260225,810791,POST,48000116,INVALID,AUTO-GENERATED TRANSACTION,59,556575,VP,22,1.23456,0.00,45647,123456789012345678.123,1437084.48
BAD!,abc,XYZ,36,PUN,450731,20260225,810839,REV,48000566,INVALID,AUTO-GENERATED TRANSACTION,38,556550,MT,29,1.23456,0.00,45204,123456789012345678.123,1572786.03
TXN064788,20250908,ACC000064788,90,HYD,313578,20260225,810528,ADJ,48000424,N,AUTO-GENERATED TRANSACTION,56,556536,VP,40,-36834.97,0.00,45804,1175286,1213512.27
TXN064789,2025-12-01,ACC000064789,73,PUN,263152,20260225,810201,ADJ,48000393,N,AUTO-GENERATED TRANSACTION,34,556578,RS,3,27796.15,0.00,45219,1641876,1681910.85
BAD!,abc,XYZ,81,PUN,610382,20260225,810043,ADJ,48000252,INVALID,AUTO-GENERATED TRANSACTION,32,556545,VP,1,1.23456,0.00,45561,123456789012345678.123,2784627.16
TXN064791,20250706,ACC000064791,60,HYD,335938,20260225,810987,ADJ,48000403,N,AUTO-GENERATED TRANSACTION,13,556531,RS,13,9364.13,0.00,45511,1330144,1348883.43
TXN064792,20250621,ACC000064792,31,HYD,366992,20260225,810498,POST,48000824,Y,AUTO-GENERATED TRANSACTION,74,556558,MT,21,7870.36,0.00,45159,1082976,1117785.66
TXN064793,2025-12-01,ACC000064793,93,MUM,460785,20260225,810970,REV,48000157,N,AUTO-GENERATED TRANSACTION,95,556569,AK,10,-47929.36,0.00,45507,1377044,1420223.81
BAD!,abc,XYZ,23,HYD,233278,20260225,810574,REV,48000985,INVALID,AUTO-GENERATED TRANSACTION,32,556539,VP,5,1.23456,0.00,45823,123456789012345678.123,2340265.04
TXN064795,20251024,ACC000064795,55,DEL,610270,20260225,810715,ADJ,48000318,Y,AUTO-GENERATED TRANSACTION,80,556585,RS,37,-13238.93,0.00,45803,2720960,2684398.06
TXN064796,20251126,ACC000064796,59,MUM,272509,20260225,810393,ADJ,48000108,N,AUTO-GENERATED TRANSACTION,84,556507,AK,19,-36227.29,0.00,45609,2896066,2865311.98
TXN064797,20251127,ACC000064797,76,CHE,974990,20260225,810533,ADJ,48000168,N,AUTO-GENERATED TRANSACTION,90,556565,RS,20,-22188.55,0.00,45728,2719166,2730595.21
TXN064798,20250827,ACC000064798,47,PUN,609530,20260225,810850,POST,48000579,N,AUTO-GENERATED TRANSACTION,27,556579,RS,11,12.3456,0.00,45099,2880394,2874361.66
TXN064799,20251129,ACC000064799,13,CHE,406537,20260225,810293,REV,48000609,Y,AUTO-GENERATED TRANSACTION,50,556500,MT,25,40272.13,0.00,45817,1177512,1154546.17
TXN064800,20250507,ACC000064800,28,HYD,894449,20260225,810116,POST,48000251,N,AUTO-GENERATED TRANSACTION,77,556576,AK,4,-7518.60,0.00,45061,1921860,1920545.15
TXN064801,20251027,ACC000064801,96,DEL,260062,20260225,810904,POST,48000582,Y,AUTO-GENERATED TRANSACTION,94,556562,AK,12,-12499.57,0.00,45431,123456789012345678.123,1296685.79
BAD!,abc,XYZ,70,MUM,634063,20260225,810843,ADJ,48000258,INVALID,AUTO-GENERATED TRANSACTION,36,556567,AK,33,1.23456,0.00,45729,123456789012345678.123,2029455.45
TXN064803,20251206,ACC000064803,26,PUN,783162,20260225,810360,ADJ,48000691,Y,AUTO-GENERATED TRANSACTION,78,556531,MT,17,-7877.09,0.00,45150,2106206,2062321.95
TXN064804,20250128,ACC000064804,87,PUN,391719,20260225,810685,ADJ,48000604,N,AUTO-GENERATED TRANSACTION,23,556589,RS,18,41060.76,0.00,45080,2921154,2892013.64
TXN064805,20250227,ACC000064805,84,HYD,112901,20260225,810443,REV,48000761,Y,AUTO-GENERATED TRANSACTION,60,556578,AK,22,12.3456,0.00,45589,2514503,2546453.13
TXN064806,20250417,ACC000064806,15,MUM,448312,20260225,810236,ADJ,48000849,Y,AUTO-GENERATED TRANSACTION,29,556546,RS,21,-25481.69,0.00,45126,2659646,2618923.28
TXN064807,20251122,ACC000064807,77,HYD,293554,20260225,810688,REV,48000553,Y,AUTO-GENERATED TRANSACTION,13,556574,AK,26,10605.99,0.00,45914,2946493,2957077.47
TXN064808,20250823,ACC000064808,88,DEL,326264,20260225,810495,ADJ,48000652,Y,AUTO-GENERATED TRANSACTION,37,556536,VP,28,8781.22,0.00,45293,2792078,2786309.21
TXN064809,20251127,12345,29,PUN,707589,20260225,810707,ADJ,48000436,N,AUTO-GENERATED TRANSACTION,37,556504,VP,33,36812.16,0.00,45486,1986278,1990938.96
TXN064810,20250329,ACC000064810,92,MUM,427306,20260225,810305,REV,48000775,N,AUTO-GENERATED TRANSACTION,59,556594,AK,29,-45771.50,0.00,45164,1577591,1602283.67
BAD!,abc,XYZ,34,PUN,824874,20260225,810234,ADJ,48000491,INVALID,AUTO-GENERATED TRANSACTION,12,556568,RS,15,1.23456,0.00,45808,123456789012345678.123,2768777.85
TXN064812,20251117,ACC000064812,78,DEL,156217,20260225,810877,REV,48000152,Y,AUTO-GENERATED TRANSACTION,68,556523,VP,31,-28636.37,0.00,45345,2446298,2462737.00
TXN064813,20251030,ACC000064813,28,DEL,825852,20260225,810149,ADJ,48000040,Y,AUTO-GENERATED TRANSACTION,23,556505,RS,5,33944.64,0.00,45494,1388298,1342690.47
BAD_TXN,20250605,ACC000015441,87,PUN,923566,20260225,810481,POST,48000792,Y,AUTO-GENERATED TRANSACTION,84,556532,MT,36,30825.63,0.00,45736,1744339,1793979.94
TXN064815,20251210,12345,44,HYD,943057,20260225,810847,POST,48000136,Y,AUTO-GENERATED TRANSACTION,88,556525,MT,18,-16025.53,0.00,45459,1603034,1622049.15
TXN064816,2025-12-01,ACC000064816,87,HYD,443297,20260225,810877,ADJ,48000418,N,AUTO-GENERATED TRANSACTION,33,556516,VP,26,31355.10,0.00,45686,2271264,2319638.48
TXN064817,20250307,ACC000064817,67,CHE,394368,20260225,810712,POST,48000299,Y,AUTO-GENERATED TRANSACTION,24,556536,AK,22,7186.70,0.00,45256,1828689,1779726.84
TXN064818,20250711,ACC000064818,82,MUM,976394,20260225,810333,REV,48000187,Y,AUTO-GENERATED TRANSACTION,70,556541,RS,5,45556.46,0.00,45171,2623966,2594895.86
TXN064819,20250907,ACC000064819,27,DEL,634953,20260225,810229,ADJ,48000086,Y,AUTO-GENERATED TRANSACTION,12,556579,AK,40,35608.94,0.00,45206,2661662,2633451.07
TXN064820,20251122,ACC000064820,69,CHE,799608,20260225,810907,POST,48000307,N,AUTO-GENERATED TRANSACTION,42,556527,AK,9,30876.19,0.00,45752,2646002,2636839.87
TXN064821,20250518,ACC000064821,60,DEL,947767,20260225,810898,ADJ,48000438,N,AUTO-GENERATED TRANSACTION,18,556534,AK,16,-2080.96,0.00,45590,2912097,2928831.73
TXN064822,20250930,ACC000064822,11,DEL,577017,20260225,810265,REV,48000714,Y,AUTO-GENERATED TRANSACTION,54,556541,VP,22,40970.84,0.00,45679,1935443,1976942.37
TXN064823,2025-12-01,ACC000064823,89,CHE,459673,20260225,810271,ADJ,48000769,Y,AUTO-GENERATED TRANSACTION,94,556536,VP,16,-966.76,0.00,45526,2584417,2634115.71
TXN064824,20250411,ACC000064824,96,PUN,922110,20260225,810505,ADJ,48000022,N,AUTO-GENERATED TRANSACTION,45,556560,VP,27,-45010.22,0.00,45294,2968037,2936711.84
TXN064825,20250616,ACC000064825,61,PUN,166260,20260225,810830,REV,48000120,Y,AUTO-GENERATED TRANSACTION,82,556526,VP,7,-40453.31,0.00,45507,1401258,1413613.68
TXN064826,20250513,ACC000064826,77,HYD,821753,20260225,810150,REV,48000526,Y,AUTO-GENERATED TRANSACTION,92,556530,MT,40,-38961.90,0.00,45433,1305043,1327418.06
TXN064827,20250428,12345,14,HYD,673365,20260225,810304,REV,48000548,Y,AUTO-GENERATED TRANSACTION,82,556598,RS,19,21001.23,0.00,45810,2351405,2337112.98
TXN064828,20250817,ACC000064828,60,CHE,725978,20260225,810269,POST,48000877,N,AUTO-GENERATED TRANSACTION,37,556589,RS,24,-240.73,0.00,45498,1912550,1938156.45
BAD!,abc,XYZ,35,CHE,256995,20260225,810958,POST,48000699,INVALID,AUTO-GENERATED TRANSACTION,85,556594,VP,4,1.23456,0.00,45306,123456789012345678.123,2411505.28
BAD!,abc,XYZ,56,DEL,738341,20260225,810175,POST,48000975,INVALID,AUTO-GENERATED TRANSACTION,59,556506,MT,20,1.23456,0.00,45775,123456789012345678.123,1977804.75
TXN064831,20251228,ACC000064831,48,HYD,340006,20260225,810175,POST,48000604,N,AUTO-GENERATED TRANSACTION,24,556589,VP,7,39806.88,0.00,45042,2067532,2107455.48
TXN064832,20251030,ACC000064832,73,PUN,587289,20260225,810247,ADJ,48000388,N,AUTO-GENERATED TRANSACTION,62,556581,MT,21,-14204.19,0.00,45912,2936821,2888148.36
TXN064833,20250410,ACC000064833,46,PUN,806849,20260225,810524,ADJ,48000967,YES,AUTO-GENERATED TRANSACTION,67,556526,MT,39,-38493.07,0.00,45614,2291354,2277870.89
TXN064834,20251127,ACC000064834,50,PUN,490096,20260225,810913,ADJ,48000929,N,AUTO-GENERATED TRANSACTION,51,556531,AK,34,34640.62,0.00,45826,2526402,2526882.94
TXN064835,20250623,ACC000064835,99,MUM,972508,20260225,810505,REV,48000960,N,AUTO-GENERATED TRANSACTION,99,556597,RS,13,17158.32,0.00,45707,2408954,2364348.21
TXN064836,2025-12-01,ACC000064836,44,MUM,361902,20260225,810881,ADJ,48000772,Y,AUTO-GENERATED TRANSACTION,18,556557,VP,21,-23080.74,0.00,45401,2670593,2654923.78
TXN064837,20250918,ACC000064837,98,HYD,373197,20260225,810795,POST,48000101,N,AUTO-GENERATED TRANSACTION,24,556507,MT,29,-15972.89,0.00,45926,1647200,1684447.48
TXN064838,20250814,ACC000064838,81,DEL,944918,20260225,810974,POST,48000492,Y,AUTO-GENERATED TRANSACTION,96,556546,MT,4,27674.53,0.00,45361,2641316,2636534.71
